Wavelength (nm)	Transmission (%)
855.00	0.70137500762939
856.00	0.68803697824478
857.00	0.67729097604752
858.00	0.6696680188179
859.00	0.66366899013519
860.00	0.66174399852753
861.00	0.66063797473907
862.00	0.66451901197433
863.00	0.67230999469757
864.00	0.68369299173355
865.00	0.69851499795914
866.00	0.718033015728
867.00	0.73853802680969
868.00	0.75958597660065
869.00	0.7793260216713
870.00	0.7929220199585
871.00	0.79719197750092
872.00	0.79033797979355
873.00	0.77223300933838
874.00	0.74428701400757
875.00	0.71205598115921
876.00	0.67636799812317
877.00	0.64499199390411
878.00	0.61647301912308
879.00	0.59130799770355
880.00	0.57515400648117
881.00	0.563148021698
882.00	0.55595600605011
883.00	0.55248999595642
884.00	0.55225801467896
885.00	0.55441898107529
886.00	0.55813002586365
887.00	0.56298702955246
888.00	0.5684249997139
889.00	0.5738890171051
890.00	0.57987898588181
891.00	0.58524698019028
892.00	0.59251499176025
893.00	0.60076898336411
894.00	0.61410701274872
895.00	0.63820201158524
896.00	0.67289400100708
897.00	0.71828001737595
898.00	0.75296700000763
899.00	0.7591900229454
900.00	0.72245198488235
901.00	0.64329797029495
902.00	0.54993599653244
903.00	0.46985301375389
904.00	0.40710800886154
905.00	0.36305698752403
906.00	0.33551600575447
907.00	0.31482899188995
908.00	0.29933598637581
909.00	0.28790399432182
910.00	0.27820399403572
911.00	0.27064499258995
912.00	0.26497998833656
913.00	0.26074400544167
914.00	0.25794199109077
915.00	0.25653100013733
916.00	0.25608000159264
917.00	0.25729900598526
918.00	0.25977799296379
919.00	0.26352399587631
920.00	0.26875901222229
921.00	0.27597099542618
922.00	0.28526300191879
923.00	0.29567301273346
924.00	0.30836701393127
925.00	0.32335698604584
926.00	0.33999499678612
927.00	0.3587209880352
928.00	0.37750300765038
929.00	0.39666798710823
930.00	0.41359001398087
931.00	0.42547100782394
932.00	0.42908999323845
933.00	0.42179200053215
934.00	0.40152299404144
935.00	0.37084400653839
936.00	0.33329799771309
937.00	0.28708198666573
938.00	0.24225699901581
939.00	0.2005520015955
940.00	0.16376599669456
941.00	0.13290199637413
942.00	0.10787600278854
943.00	0.08747660368681
944.00	0.07131739705801
945.00	0.058338701725006
946.00	0.048022098839283
947.00	0.038885701447725
948.00	0.03267790004611
949.00	0.027052599936724
950.00	0.022868100553751
951.00	0.01934009976685
952.00	0.016562100499868
953.00	0.014170699752867
954.00	0.012225800193846
955.00	0.010581900365651
956.00	0.0092197796329856
957.00	0.0080079901963472
958.00	0.0070796902291477
959.00	0.0061786598525941
960.00	0.0054071499034762
961.00	0.0047623901627958
962.00	0.0041790897957981
963.00	0.0038054098840803
964.00	0.0034471501130611
965.00	0.0029881400987506
966.00	0.0027969600632787
967.00	0.0024743399117142
968.00	0.0022499701008201
969.00	0.0019969600252807
970.00	0.0018032599473372
971.00	0.0016979400534183
972.00	0.0015340700047091
973.00	0.0013409300008789
974.00	0.0012563599739224
975.00	0.0011905300198123
976.00	0.0010781500022858
977.00	0.00098578701727092
978.00	0.00085646897787228
979.00	0.00091043801512569
980.00	0.000790523015894
981.00	0.00077286898158491
982.00	0.00067972700344399
983.00	0.00067803199635819
984.00	0.0005999369896017
985.00	0.00057642499450594
986.00	0.00046842099982314
987.00	0.00047800500760786
988.00	0.00044114200863987
989.00	0.00041099500958808
990.00	0.00043096399167553
991.00	0.00038871099241078
992.00	0.00034676099312492
993.00	0.00032222500885837
994.00	0.00036690398701467
995.00	0.00025731799541973
996.00	0.00025395699776709
997.00	0.00031083400244825
998.00	0.00026752101257443
999.00	0.00021216900495347
1000.00	0.00027948198840022
1001.00	0.00023710599634796
1002.00	0.00020985200535506
1003.00	0.0001633500069147
1004.00	0.00019070900452789
1005.00	0.0002159860014217
1006.00	0.00017123100406025
1007.00	0.00025490901316516
1008.00	0.0002122279984178
1009.00	0.00018569799431134
1010.00	0.00017398899944965
1011.00	0.00012730399612337
1012.00	0.00015305700071622
1013.00	0.00011152499791933
1014.00	0.00014468100562226
1015.00	0.00016095899627544
1016.00	0.00015098199946806
1017.00	0.00016664199938532
1018.00	0.00013498299813364
1019.00	0.00014564099546988
1020.00	0.00011765000090236
1021.00	7.6197902671993E-5
1022.00	0.00013637599477079
1023.00	9.77984018391E-5
1024.00	9.4218397862278E-5
1025.00	0.00013135699555278
1026.00	4.2759398638736E-5
1027.00	8.971469651442E-5
1028.00	0.00011091399937868
1029.00	3.7370398786152E-5
1030.00	7.5185598689131E-5
1031.00	0.00013923599908594
1032.00	9.0760302555282E-5
1033.00	4.0275099308928E-5
1034.00	0.00011890300083905
1035.00	9.5921401225496E-5
1036.00	0.00011107599857496
1037.00	0.00016170399612747
1038.00	0.00014334300067276
1039.00	0.00011145199823659
1040.00	7.3053000960499E-5
1041.00	5.6976201449288E-5
1042.00	0.00012877100380138
1043.00	8.8644002971705E-5
1044.00	5.1258200983284E-5
1045.00	0.00010708199988585
1046.00	0.00011919299868168
1047.00	4.7472000005655E-5
1048.00	0.00014151500363369
1049.00	6.3018001128512E-6
1050.00	0.00016240400145762
1051.00	7.5186399044469E-5
1052.00	4.8590100050205E-5
1053.00	0.00010108899732586
1054.00	8.0428297223989E-5
1055.00	0.00010595200001262
1056.00	0.0001377959997626
1057.00	0.00011305500083836
1058.00	4.753309985972E-5
1059.00	0.00017434499750379
1060.00	5.5076601711335E-5
1061.00	0.00012300000526011
1062.00	9.8681899544317E-5
1063.00	8.5930900240783E-5
1064.00	0.00015306400018744
1065.00	1.151460037363E-5
1066.00	5.6658900575712E-5
1067.00	3.0587998480769E-5
1068.00	6.6308697569184E-5
1069.00	0.00021606100199278
1070.00	0.00010112900054082
1071.00	8.0119098129217E-5
1072.00	2.237660009996E-5
1073.00	5.3725299949292E-5
1074.00	6.3444400439039E-5
1075.00	3.7298701499822E-5
1076.00	0.00013167499855626
1077.00	8.9439301518723E-5
1078.00	7.6174699643161E-5
1079.00	0.00022431000252254
1080.00	3.9847800508142E-5
1081.00	0.00013835000572726
1082.00	0.00025836800341494
1083.00	4.643110150937E-5
1084.00	0.00023489299928769
1085.00	0.00014385099348146
1086.00	0.00020110800687689
1087.00	7.5943600677419E-5
1088.00	0.00027375199715607
1089.00	0.00012244799290784
1090.00	0.00012500399316195
1091.00	0.00014089999604039
1092.00	0.00016301500727423
1093.00	0.00028317500255071
1094.00	0.00016752599913161
1095.00	0.00027526199119166
1096.00	0.0001189050017274
1097.00	7.9994002589956E-5
1098.00	0.00015451600484084
1099.00	0.00041335698915645
1100.00	0.00011951899796259
