ph = 11
nm      GM
------------------
690	15.96
700	17.20
710	18.77
720	19.23
730	25.20
740	29.86
750	33.60
760	36.40
770	37.33
780	37.33
790	37.33
800	36.40
810	32.00
820	28.84
830	19.14
840	12.51
850	9.80
860	7.59
870	8.79
880	11.36
890	13.94
900	16.19
910	22.95
920	25.99
930	22.77
940	21.30
950	18.17
960	15.50
970	17.02
980	16.32
990	13.76
1000	8.27
1010	4.79
1020	3.16
1030	1.58
1040	0.34
1050	0.31
