rowID,meanFWHM,stdevFWHM,minFWHM,maxFWHM,meanPvLeak,stdevPvLeak,minPvLeak,maxPvLeak,X,Y,Z,capLogical,venLogical,artLogical,midLogical,preLogical,pstLogical,midCapLogical,preCapLogical,pstCapLogical,midVenLogical,preVenLogical,pstVenLogical,midArtLogical,preArtLogical,pstArtLogical,group
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_02,4.80285460123879,0.104808814393392,4.55511960795115,4.88850129699863,0.737708517972653,0.0025075817769397,0.734905425703745,0.742457800386173,240.5,66.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_03,3.77637775845243,0.093544079533281,3.65624336040055,3.91808131997854,0.739936470175847,0.001862189667526,0.736414497158606,0.742504952672765,277.5,49.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_04,3.36718267714757,0.0156835988295725,3.35427774166167,3.4003721083351,0.740493004834547,0.0019476933912535,0.738032048889039,0.743762729812046,241.5,30.5,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_05,6.70848625704456,0.340340246915907,6.2453443466792,7.3808987083027,0.745023097926784,0.0011612668740814,0.743501282922476,0.74695486352751,17.0,227.5,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_06,4.4194004841546,0.0945944784731293,4.28470132885811,4.54752197180811,0.739109658984024,0.00354380243987,0.731295512390848,0.742498862453528,128.0,416.5,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_07,4.37094840577042,0.10375166970638,4.17975311437944,4.49958126753679,0.734687572774974,0.0050409390535412,0.72646010465516,0.741320461279727,294.5,132.5,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_08,7.46156760085078,0.237809765813927,7.03680089929068,7.77628354363669,0.694942226475823,0.0185204258203237,0.670637415021079,0.722396292995009,205.0,191.5,70.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_10,3.13645974630524,0.0431751687609491,3.02046572548473,3.16824920208065,0.743651703788589,0.0016127098823671,0.740581609013799,0.746377834850448,127.0,200.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_11,2.94067329822234,0.0658331774686653,2.84730102850652,3.01272019466051,0.738268031180196,0.003662986056787,0.733501083356645,0.743602182521212,196.0,238.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_12,4.8548035857051,0.0822746538217029,4.78399161853326,4.99594750817412,0.742030247056481,0.0009995473368445,0.740215439395719,0.743571880037021,100.0,361.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_14,2.90591524590452,0.0568112952655656,2.7672522590235,2.97154453808136,0.739666271676569,0.0022137239598812,0.734749149884332,0.74273916232155,195.0,229.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_15,3.13166989905476,0.025444933038853,3.09782852274752,3.18761834935934,0.73993384798113,0.0014728639245524,0.737933320303752,0.741943296341787,217.0,196.5,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_16,2.90965669633107,0.0859114560355489,2.78241823845347,3.03810494801505,0.740535908143264,0.0017039639683917,0.73792078001523,0.743037898166923,213.0,170.5,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_17,3.56239395669315,0.171405328038202,3.31377465472214,3.78919220817961,0.737993573525487,0.002791921103614,0.73277462376082,0.742000576328978,358.0,63.5,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_18,5.08191733222688,0.0901990935586228,4.95252251687972,5.26476053882496,0.743659230530934,0.0010222309913146,0.742234497661436,0.745432528152635,161.5,461.5,55.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_19,4.05605557297699,0.163531904048281,3.81827996543859,4.25400662237143,0.737959220127003,0.0027733908482631,0.733779049979704,0.740721449112077,131.0,448.5,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_20,3.27725885656989,0.352657417086655,2.78025725953261,4.04470825458384,0.739879793525399,0.004808899250249,0.727411372996305,0.744724232511161,494.5,199.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_21,9.16546343137058,0.151210059562666,8.91616631251153,9.32548189790034,0.721722162446737,0.0073439777920524,0.711580533309575,0.731129028304244,409.5,103.5,70.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m9_roi1_00002_ROIs_classA_22,4.34617325241474,0.263042406676948,3.82448104449268,4.62176009435455,0.735476594412611,0.0041648943570217,0.726326793409183,0.740127208567131,63.0,292.5,95.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_01,3.97769735682921,0.0853322856133375,3.7785086184284,4.06941237028576,0.738085918391547,0.0020098163454896,0.733878949401835,0.740172925285792,415.0,117.5,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_02,2.94206185778933,0.0326490818501524,2.861179685986,2.98027180563075,0.745001347305622,0.0009254614083699,0.74320784348711,0.7464114816846,373.0,500.5,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_03,5.01204156057066,0.100301325328406,4.84170129757851,5.10999387152256,0.741308583450159,0.0033692601429346,0.735425555442599,0.744951585778024,227.5,123.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_04,5.93672730707726,0.0727352034406956,5.82378690452158,6.08862587623196,0.745094487706275,0.0019438154762071,0.742273483069319,0.747033289144849,259.5,240.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_05,5.16001533355676,0.0787633407150769,5.02429739069814,5.26507612336964,0.733513905318334,0.007557303569036,0.720010099064873,0.740260499194495,152.0,369.5,40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_06,4.40099941970225,0.0588554545081357,4.32276525869307,4.48541283163477,0.745010480135189,0.0008670246567041,0.743792218090451,0.745967221443072,148.5,332.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_07,3.62829493384865,0.134503311240559,3.45171941847777,3.81755408623743,0.744858874690861,0.0011711894553451,0.743353488997363,0.746761712907896,117.0,360.5,55.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_08,5.45618346619261,0.0681045870791707,5.3607316482463,5.54515787489089,0.746819211876525,0.0007119135101462,0.745674520515079,0.747622851784926,443.5,225.5,50.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_09,6.64978219467453,0.228725240263043,6.28796003273562,6.99180913849764,0.742571972543655,0.0013272131260899,0.741059427471203,0.74498429914713,159.0,235.0,70.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_10,8.90438058172969,0.539712666414703,8.36740884724479,9.9070440801807,0.7342669718002,0.0057844261950231,0.719995158421081,0.740903295204684,476.5,51.0,80.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_13,4.63158107950316,0.0933792017347255,4.47794994679665,4.78672002950068,0.744682380916712,0.0004046833104546,0.743762335046586,0.745239775452621,190.5,221.5,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_14,7.69932373154473,0.185226438115477,7.51279116161589,7.99530147598665,0.7427906845911,0.0005403369856492,0.74191727646115,0.743361068882666,187.5,248.5,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_15,2.9357234398812,0.150519374984512,2.72938491368426,3.20076666681119,0.737439975139873,0.0015547027700329,0.735662939607217,0.739566819558634,311.0,284.5,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_16,2.65582377908126,0.0507761921383993,2.58894794631292,2.72718070488646,0.743456543074142,0.0004599611542964,0.743132230044404,0.744632516541349,445.0,97.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_17,4.35652401460349,0.105155338552243,4.12211081247749,4.49812970640496,0.742490896435363,0.0013866214101924,0.740386804644257,0.744737726141845,367.5,148.5,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_18,4.29361750890942,0.0922876278229567,4.18586117277966,4.4505463477636,0.742402131260471,0.0009804721839406,0.741096030464996,0.743966709785516,143.5,399.5,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_19,5.65572050696002,0.0867829676662605,5.47642640050973,5.79713840748065,0.740110514488151,0.0009679162825906,0.738934103723362,0.742036207589701,282.0,166.5,50.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_20,5.95034785935737,0.139970849356579,5.80302876503957,6.1600002748802,0.741655619473983,0.0014844954273044,0.738673873257026,0.743628231345593,289.5,254.5,90.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_21,5.99898529980192,0.132371784331538,5.80563841897687,6.18731242045559,0.73510589325835,0.0045023556088946,0.725808763622945,0.740286271758225,315.0,265.5,90.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m10_roi1_00001_ROIs_classA_22,6.26372155626457,0.172603043537995,6.05116279596473,6.50673689101398,0.744476375855958,0.0006616293662097,0.743171931839437,0.745347389805544,419.0,169.5,140.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_01,6.39636739930493,0.196552995158901,6.07977043193955,6.68324546186335,0.740879872053793,0.0028831843070392,0.734507546133178,0.743741864102102,320.5,398.5,35.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_02,4.98740247524423,0.124700003390129,4.7569213332158,5.12338424098951,0.745144201678416,0.0010409803867078,0.743447067860763,0.746576233880837,465.0,178.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_03,4.43852510846807,0.243066634815146,4.22148096645406,5.04929827643007,0.741694051430721,0.0045305010329673,0.729622215369944,0.744742457791233,396.5,219.5,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_04,6.23812872799789,0.398074705397928,5.68293819596583,6.80829235239137,0.743610261239966,0.0028064000205698,0.737688148913481,0.746187660904218,294.0,298.5,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_05,3.65276128192588,0.100939568967136,3.49101421632806,3.83456725475164,0.740160894215921,0.0026053335201131,0.737035610817454,0.743883088796775,417.0,450.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_08,4.03324344350925,0.351872055162477,3.20183098202993,4.4800977938873,0.740707109230619,0.0016563412379502,0.738375792152616,0.74321956451204,89.5,78.5,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_09,5.36095305672771,0.424058086763837,4.74846365370632,5.87721574943261,0.737360853535602,0.0036610588537557,0.730794551336354,0.741461325181288,117.5,241.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_10,3.30341900867527,0.378988796940061,2.75652555027058,3.89029958789775,0.744456442332372,0.0005963788015823,0.743524119941209,0.745480577649985,33.0,445.5,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_11,2.61676825135697,0.0939714525676864,2.46202522910808,2.71729807354416,0.742830423921031,0.0009279666986966,0.741315493115057,0.744026132206981,392.5,316.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_12,4.96585407402271,0.223588890627363,4.48112797085505,5.1938952579296,0.743617824422031,0.0010875820065223,0.741190937293225,0.744565395829632,422.0,413.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_13,4.48993632796012,0.444187394243189,3.83985935701235,5.02902494570523,0.744649705834206,0.0005480292016864,0.74378422833375,0.745307622299643,460.5,403.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_14,3.21475564625049,0.117225204538295,3.00891103317924,3.39236576474025,0.741722580828981,0.0013999189244042,0.739526717430541,0.743321897972002,434.0,382.5,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_15,7.50434670905051,0.367185764146507,6.91671608468057,8.0018299047186,0.720117571631562,0.0070967177234502,0.709273689028152,0.728099664485908,257.5,330.5,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_16,5.93931102543758,0.260898262700839,5.50639470999518,6.23293089965492,0.739501081959023,0.002146788500765,0.735874884693665,0.741270434389708,230.5,296.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_17,6.58148554535181,0.288099617883348,6.0954426304998,7.02894205938615,0.735743513585891,0.0034941382697406,0.730619446647331,0.739792436710798,215.0,335.5,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_18,5.88168147980323,0.056078700724075,5.79314149058908,5.95140274734335,0.742735163155377,0.0013978049556834,0.740591187382678,0.744294429872921,321.0,484.5,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_19,6.7003885168495,0.208908813979578,6.37371660154552,6.91278703889972,0.741933807884329,0.0020574930021662,0.737135288262305,0.744891371555815,318.0,447.5,35.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_20,5.4178089962129,0.527273394217926,4.76661668576722,6.14765854490696,0.744783246973778,0.000498137968644,0.744153241098567,0.745649887498985,345.0,462.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_21,4.30833844717211,0.22621812526396,4.04977419178672,4.70746735974811,0.739977335452516,0.0027028867023383,0.734204279712345,0.743656966731849,101.5,205.5,70.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_22,4.07722193802368,0.152337769169942,3.83911377898328,4.36521722084057,0.743001647309633,0.0020173010145808,0.738853981610739,0.745309607283485,271.0,323.0,85.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_23,4.50968228500038,0.0941886568407015,4.30120462453725,4.6047602329909,0.740904294359927,0.0014179589432144,0.738187764073585,0.742394800475178,296.5,78.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_24,4.7232903942122,0.102724396006695,4.59339177786649,4.93144612741353,0.73510182895485,0.0031052957084637,0.729383132665061,0.740733834805455,220.0,163.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_25,5.18761560549695,0.18786195666549,4.88501232200624,5.48203077274372,0.741953566526738,0.0019932211171703,0.738268626064598,0.744024501464549,237.5,140.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_26,4.96491610533679,0.0537448163884109,4.8733071320371,5.01872424309283,0.738499809150942,0.0030850725708315,0.731112424726833,0.742219194102574,295.0,212.5,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_27,5.1296448285223,0.0767633265913942,5.01906380002794,5.23384326581712,0.734492701386994,0.0031998200153547,0.728809773104002,0.737458820802044,238.5,224.5,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_28,4.48535847537828,0.115363837028828,4.29221543050329,4.60375033691435,0.735243310268327,0.0060342285667078,0.720577443177243,0.741605938556362,374.5,201.0,50.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_29,10.7233403856182,0.0638995361682924,10.6068007150894,10.8165292043369,0.726456655155179,0.0058241930282119,0.717235003974598,0.734035620249852,114.0,461.0,85.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_30,5.77863280681749,0.162583291622162,5.49205520190343,6.0395868951772,0.743140059785129,0.0012404468061957,0.741269544473033,0.744767795297065,145.5,438.5,90.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m11_roi1_00001_ROIs_classA_31,3.56781615040779,0.0982441053360172,3.4314225067749,3.74342656802255,0.742204544534359,0.0019907958820039,0.739068444956341,0.744709638906202,255.5,470.5,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_01,13.1111330856129,0.179217218482077,12.7174286840436,13.2997406394529,0.747487636200469,0.0007334633133036,0.746031011743394,0.748430258778758,263.0,457.5,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_02,6.52061669498644,0.0583098233055405,6.40466744938521,6.57413461245908,0.747459403467391,0.0007223788629701,0.745926004611037,0.748318615365209,304.5,392.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_03,17.6665022659646,0.184750802697887,17.2483057600954,17.8604898214145,0.747222126706813,0.0006465114042485,0.74584490238752,0.747897147104652,336.0,458.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_04,6.9034044528763,0.0302764193221618,6.86134942244423,6.94830391413575,0.746770471995511,0.0007386888728593,0.745649852494118,0.747773034130816,230.5,241.5,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_05,7.02406070209672,0.11731177427095,6.85769380781102,7.17237719000817,0.747243305264382,0.0008535194889439,0.74567039121535,0.748350028990566,189.5,173.5,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_06,5.31503168514325,0.164426183759776,4.94245182341953,5.52832619340861,0.748031592075503,0.0004683902976193,0.747073282457931,0.748564532724226,150.0,168.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_07,3.69716038069514,0.0714538969917857,3.60383075358298,3.82333973515802,0.748280457144292,0.0004202899458404,0.747412465448748,0.748733977402863,181.0,134.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_08,5.28366067778477,0.164477718335405,4.92463584207105,5.52862127214785,0.744065456850918,0.0021967426856365,0.738943444970966,0.745986186336415,351.5,291.5,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_09,5.63683786277647,0.0760593851793528,5.48230255079186,5.73961706549041,0.745811230799745,0.0008581905087371,0.744115820556462,0.746876799364617,321.0,319.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A
ZT10_16X6x_gg_800nm_m12_roi1_00001_ROIs_classA_10,3.05634694573827,0.124010239543953,2.89992664852967,3.28516468669115,0.742565529321687,0.001777845320678,0.740186903537413,0.745539453884372,205.0,315.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
