1.78806360663133,1.76661392915954,1.5401649541538,1.69189675174014,1.49459856495927,1.68885530028214,1.71569524799614,1.5950586219819,1.29449935049643,1.54627985103031,1.48019873197457,1.63181693180237,1.40256530496968,1.31995380941133,1.56771449537987,1.59699785948465,1.55507061612318,1.70848033235517,1.45651415849286,1.73703811584554,1.70578832022689,1.5121814680881,1.35522245013646,1.7473671371319,1.70298799641865,1.72893620364551,1.78832304847389,1.66898273803062,1.61505162765035,1.74346490391746,1.80110541654105,1.7777341327269
1.7916860268411,1.76475089599948,1.54678155093766,1.68710556844548,1.49431932691491,1.68249445787989,1.71960239257518,1.59028052893624,1.28709273087763,1.54254756559794,1.48106791516634,1.62805229595551,1.40699890225836,1.32274755268614,1.56646998038129,1.59703308315496,1.55914424015458,1.7012364403706,1.45756565123702,1.73883988015979,1.70767693696016,1.51346451885596,1.35650928896603,1.75363652204217,1.70901558492799,1.72581866750471,1.789868894014,1.67111062859624,1.616643808623,1.74277844869595,1.80010451210934,1.76975397973951
1.78707567384685,1.77436957153466,1.5440469059577,1.68547563805104,1.49802105212039,1.68840185409109,1.72532807509191,1.59879276192516,1.28047463137824,1.5406565754493,1.48240830074255,1.62578173782786,1.40300333585565,1.32081857071622,1.56433663307025,1.59885387595849,1.55974382980419,1.70101223251673,1.45949517618762,1.74630076564581,1.71188281552146,1.51534307049265,1.3545468889707,1.75356682348841,1.7130188020699,1.72686203645506,1.79750254524299,1.66474595592227,1.61810041775045,1.74068518400814,1.79950959702542,1.76616704568948
1.78360212022104,1.77517354944948,1.53921577662074,1.69191995359629,1.49827600859568,1.69274234179766,1.72922994636292,1.5948177097275,1.27905711833119,1.53869262289784,1.48260987543718,1.62374218262172,1.40341045945283,1.32409127890192,1.56795411318946,1.60258487549787,1.55952670265533,1.69484321936101,1.46388176071387,1.73814497336884,1.70946242103906,1.50659653407223,1.35617501475599,1.75400592437707,1.71302487214896,1.72979415461974,1.79029275488791,1.67379220497232,1.62077402065106,1.74133774020636,1.80375841623957,1.76600682241059
1.78360212022104,1.76957799231539,1.54272220430355,1.69460266821346,1.49792392584409,1.68715739621121,1.72912787018622,1.59108624658708,1.28172046278079,1.53534755525681,1.48358544527333,1.61976660293057,1.40731330398917,1.32540219930189,1.56549877944678,1.60332728208741,1.55304276807235,1.68760262455076,1.47727577543119,1.73239430758988,1.71766791285291,1.50253510543371,1.35522595650929,1.76186095138526,1.7056709713644,1.72276398491515,1.7980635375761,1.67043209206384,1.61907149050209,1.7398673700714,1.80796301879208,1.78089725036179
1.77701139054923,1.76958767879629,1.5392756761738,1.69065255220418,1.4953695047774,1.67962263200322,1.72682983788344,1.59541731356068,1.27426674465774,1.53194388789068,1.48366598900815,1.62052043599375,1.40863165972141,1.3257407553211,1.5613219415033,1.59634757634053,1.55843708292663,1.69602690494246,1.47513344837761,1.73608105858855,1.71633685703236,1.50130653266332,1.35480285418749,1.75181738978916,1.71361670485758,1.71814424890006,1.79551206133516,1.6687520356096,1.61164972018602,1.7458124112799,1.80734800522561,1.78010647095307
1.78426074207737,1.77020761357399,1.53692807445975,1.70055684454756,1.49456457076256,1.6806479242241,1.72700724703188,1.58488677124043,1.2735465933348,1.52712693303689,1.48532854952363,1.62262663910161,1.41679757857379,1.32848200929061,1.56328980276459,1.59754247161785,1.56009840441425,1.69476738435161,1.47750646006384,1.73536118508655,1.71271432254738,1.5035382520077,1.36398838221801,1.76077016901899,1.71870039607266,1.71814424890006,1.79603565417939,1.6756866789708,1.60913060613226,1.75413462149622,1.80576424479952,1.78386396526773
1.78604714108492,1.76821219850828,1.53049348016403,1.70558584686775,1.48915949348647,1.67164701733172,1.72242022238293,1.58789014401199,1.27371675567271,1.52010990320991,1.48927863825095,1.61857276430261,1.4157307442262,1.32862897934546,1.567620894673,1.5962012626331,1.56142108722934,1.69910976293317,1.47431085201313,1.74588881491345,1.71407116153152,1.50124078335603,1.37268652442481,1.7586339083464,1.72026040639179,1.71977529855437,1.79377506285192,1.68324014764955,1.60687002443446,1.76482552596453,1.79915184403578,1.79605127144925
1.77886094507725,1.75335636563237,1.53254388794176,1.70251450116009,1.48276130003521,1.66657345828295,1.72360144337974,1.5863375983725,1.27426674465774,1.51594300314974,1.49215323122513,1.61259580635873,1.40864018587004,1.33153163792877,1.57414299192788,1.58893976752378,1.56355251887413,1.69837119588513,1.47439132339661,1.74348368841545,1.72283743715354,1.49917625510731,1.36715814325871,1.75233315908695,1.71696131842117,1.71084695160277,1.79141473955411,1.67796656171968,1.60602506502719,1.75901608084917,1.80003617726862,1.78856212528427
1.78458554189692,1.7499015207775,1.53357139565959,1.70590487238979,1.48427039955322,1.67591696896413,1.72494651359007,1.58680336206435,1.27076322366472,1.5178193433671,1.49551840876592,1.60803592516023,1.4083577571966,1.33340944282602,1.58283213274827,1.59551846533178,1.55747495069819,1.70309274951367,1.46970788887796,1.75626248335553,1.72646319453397,1.49948621612737,1.3744233477679,1.75059766509845,1.70435376420778,1.71299968573224,1.79122774210975,1.67079035935295,1.60617640104043,1.75775334223183,1.79101195859713,1.78856212528427
